"Agre emen t Num
ber",Disb urse ment Date,"Loa n Am ou
nt",Numb er of Orna ments,"Gross Weight of Ornamen
ts( gm)","Au ctio n Dat
e",Auction Place,Branch Address,
"PF41 GOL5 8938
04","07-
Nov- 22","631
49",1,20.42,"15-
Jan
-24",Bhatiya GL,"G.F. 2, Krishna Market, Opp. Bus Stand, Kalyanpur Main Road, Bhatiya, Gujrat -361315 Dist. Jamnagar",
"PF41 GOL5 9756
45","16-
Nov- 22","201
08",1,8.35,"15-
Jan
-24",Bhatiya GL,,
"PF41 GOL5 9952
88","18-
Nov- 22","581
49",2,20.72,"15-
Jan
-24",Bhatiya GL,,
"PF41 GOL6 0165
49","21-
Nov- 22","220
00",2,9.02,"15-
Jan
-24",Bhatiya GL,,
"P499 GOL5 8482
92","31-
Oct- 22","451
49",2,13.6,"15-
Jan
-24",BHAVNAGAR,"Bajaj Finance Ltd  Plot no 9 Shop No G/1-B and First Floor 102/B Silver ARC Complex , Waghawadi road, Opp Daxinamurti School Bhavnagar ? 364001",
"P499 GOL5 8481
38","31-
Oct- 22","355
68",1,11.06,"15-
Jan
-24",BHAVNAGAR,,
"P499 GOL5 8595
36","02-
Nov- 22","156
38",2,5.6,"15-
Jan
-24",BHAVNAGAR,,
"P499 GOL5 8692
37","03-
Nov- 22","242
688",4,86.4,"15-
Jan
-24",BHAVNAGAR,,
"P499 GOL5 9045
20","08-
Nov- 22","420
31",3,14.18,"15-
Jan
-24",BHAVNAGAR,,
P499 GOL5,"09-
Nov-
22","172
276",2,62.152,"15-
Jan
-24",BHAVNAGAR,,
"9138
67",,,,,,,,
"P499 GOL5 9426
29","12-
Nov- 22","566
49",3,16.897,"15-
Jan
-24",BHAVNAGAR,,
"P499 GOL5 9540
26","14-
Nov- 22","251
49",3,8.06,"15-
Jan
-24",BHAVNAGAR,,
"P499 GOL5 9647
85","15-
Nov- 22","111
431",10,38.63,"15-
Jan
-24",BHAVNAGAR,,
"P499 GOL5 9775
00","16-
Nov- 22","511
49",2,19.85,"15-
Jan
-24",BHAVNAGAR,,
"P499 GOL6 0015
03","19-
Nov- 22","156
49",2,4.8,"15-
Jan
-24",BHAVNAGAR,,
"PB52 GOL5 8254
07","28-
Oct- 22","181
49",4,6.81,"15-
Jan
-24",Bhavnagar Gl,"Ground Floor, MIG-59, Opp. Mahadev Cold Drink, Nr, Shashtri Nagar Bus Stand, Shashtri Nagar Road, Bhavnagar District Bhavnagar Gujarat- 364001",
"PB52 GOL5 8454
34","31-
Oct- 22","109
49",2,3.39,"15-
Jan
-24",Bhavnagar Gl,,
"PB52 GOL5 8469
55","31-
Oct- 22","964
9",1,2.9,"15-
Jan
-24",Bhavnagar Gl,,
"PB52 GOL5 8669
41","03-
Nov- 22","574
9",1,2.03,"15-
Jan
-24",Bhavnagar Gl,,
"PB52 GOL5 8784
56","04-
Nov- 22","139
49",1,4.2,"15-
Jan
-24",Bhavnagar Gl,,
"PB52 GOL5 8792
16","04-
Nov- 22","130
49",1,4.17,"15-
Jan
-24",Bhavnagar Gl,,
"PB52 GOL5 9136
72","09-
Nov- 22","714
9",1,4.15,"15-
Jan
-24",Bhavnagar Gl,,
"PB52 GOL5 9273
80","10-
Nov- 22","256
49",2,7.59,"15-
Jan
-24",Bhavnagar Gl,,
"PB52 GOL5 9370
50","11-
Nov- 22","460
34",1,14.5,"15-
Jan
-24",Bhavnagar Gl,,
"PB52 GOL5 9584
09","14-
Nov- 22","310
44",1,10.1,"15-
Jan
-24",Bhavnagar Gl,,
PB52 GOL5,"15-
Nov-
22","564
9",1,1.92,"15-
Jan
-24",Bhavnagar Gl,,
"9685
28",,,,,,,,
"PB52 GOL5 9837
68","17-
Nov- 22","278
13",5,9.1,"15-
Jan
-24",Bhavnagar Gl,,
"PB52 GOL6 0152
70","21-
Nov- 22","735
49",1,22.19,"15-
Jan
-24",Bhavnagar Gl,,
"PX74 GOL5 9761
37","16-
Nov- 22","794
35",2,30.97,"15-
Jan
-24",Bhawani Mandi,"1st Floor, Above ICICI Bank, New Sabji Mandi, Ashram Road, Bhawani Mandi, Dist - Jhalawar- 326502 (RJ)",
"PX74 GOL5 9759
23","16-
Nov- 22","690
50",1,22.21,"15-
Jan
-24",Bhawani Mandi,,
"PY51 GOL5 9345
70","11-
Nov- 22","415
49",2,12.57,"15-
Jan
-24",Bhawanigarh Main Road GL,"Ground Floor, Near IOC Petrol Pump Main Road,Adjoining Muthoot Finance Limited, Bhawanigarh, OPP VISHVAKARMA MANDIR
,PATIALA ROAD  Punjab 148026",
"PY51 GOL5 9701
46","15-
Nov- 22","361
95",4,13.66,"15-
Jan
-24",Bhawanigarh Main Road GL,,
"PU41 GOL5 8944
19","07-
Nov- 22","834
00",3,26.7,"15-
Jan
-24",BHAWANIPA TNA,"Bajaj Finance Limited., 1st  Floor, Above IDBI Bank, At/Po- Paramandapur Chowk, Kesinga road, Bhawanipatna - 766002. Orissa",
"PU41 GOL5 9578
89","14-
Nov- 22","185
249",5,57.5,"15-
Jan
-24",BHAWANIPA TNA,,
"PU41 GOL5 9764
45","16-
Nov- 22","105
50",1,3.5,"15-
Jan
-24",BHAWANIPA TNA,,
"PU41 GOL5 9751
90","16-
Nov- 22","654
9",1,2.1,"15-
Jan
-24",BHAWANIPA TNA,,
"PU41 GOL5 9763
75","16-
Nov- 22","280
00",2,8.8,"15-
Jan
-24",BHAWANIPA TNA,,
"P437 GOL5 8610
92","02-
Nov- 22","151
49",2,5.5,"15-
Jan
-24",Bhilai GE Road GL,"Supela Shiv Complex, Ground floor, GE Road, Bhilai, Chhattisgarh 490023",
"P437 GOL5 9238
42","10-
Nov- 22","917
23",2,29.13,"15-
Jan
-24",Bhilai GE Road GL,,
"P518 GOL5 8865
54","05-
Nov- 22","484
99",1,19.4,"15-
Jan
-24",Bhilwara Pur Road GL,"Ground Floor, SK Plaza, Shop No-8, A-Block Khasra No-2030, Pur Road Bhilwara, Rajasthan ? 311001",
"P518 GOL5 8995
42","07-
Nov- 22","571
56",4,19.93,"15-
Jan
-24",Bhilwara Pur Road GL,,
P518 GOL5,"07-
Nov-
22","363
59",3,11.85,"15-
Jan
-24",Bhilwara Pur Road GL,,
"8986
14",,,,,,,,
"P518 GOL5 9041
51","08-
Nov- 22","201
15",3,22.28,"15-
Jan
-24",Bhilwara Pur Road GL,,
"P518 GOL5 9152
04","09-
Nov- 22","241
349",4,80.7,"15-
Jan
-24",Bhilwara Pur Road GL,,
"P518 GOL5 9283
08","10-
Nov- 22","701
49",6,21.15,"15-
Jan
-24",Bhilwara Pur Road GL,,
"P518 GOL5 9350
33","11-
Nov- 22","134
546",3,57.17,"15-
Jan
-24",Bhilwara Pur Road GL,,
"P518 GOL5 9544
04","14-
Nov- 22","741
49",1,21.65,"15-
Jan
-24",Bhilwara Pur Road GL,,
"P518 GOL5 9585
30","14-
Nov- 22","100
241",1,67.75,"15-
Jan
-24",Bhilwara Pur Road GL,,
"P518 GOL5 9671
11","15-
Nov- 22","300
47",2,9.67,"15-
Jan
-24",Bhilwara Pur Road GL,,
"P518 GOL5 9936
56","18-
Nov- 22","644
44",6,71.22,"15-
Jan
-24",Bhilwara Pur Road GL,,
"P518 GOL6 0028
82","19-
Nov- 22","106
192",4,46.15,"15-
Jan
-24",Bhilwara Pur Road GL,,
"P518 GOL6 0036
60","19-
Nov- 22","539
11",1,21.96,"15-
Jan
-24",Bhilwara Pur Road GL,,
"P518 GOL6 0165
65","21-
Nov- 22","751
49",1,27,"15-
Jan
-24",Bhilwara Pur Road GL,,
"P519 GOL5 8698
81","03-
Nov- 22","266
49",2,8.11,"16-
Jan
-24",Bhimavaram Bhimavaram GL,"22-2-23/1, Somavaram, Gandhinagar, Bhimavaram, Andhra Pradesh 534201, India",
"PC05 GOL5 9663
19","15-
Nov- 22","201
49",1,7.61,"15-
Jan
-24",Bhinder,"1st Floor, Shree Plaza, Above Bank of Baroda, Bhinder - 313603. Dist Udaipur (RJ)",
"P4M 4GOL
5937
916","11-
Nov- 22","370
949",8,110.6,"15-
Jan
-24",Bhiwandi Kalyan Naka GL,"Ground floor, Kaneri Agra Road, Kalyan Naka, Opp. to Indusind Bank, Bhiwandi, Maharashtra 421302",
"P90H GOL5 9058
47","08-
Nov- 22","281
49",1,8.79,"16-
Jan
-24",Bhodhan Nanded Main Road GL,"H no 1-4-398, main road, Ambedkar chowrasta, Bhodhan, Telangana
- 503185",
P90H GOL5,"11-
Nov-
22","634
43",1,20.2,"16-
Jan
-24","Bhodhan Nanded Main
Road GL",,
"9361
02",,,,,,,,
"P90H GOL5 9454
61","12-
Nov- 22","157
795",5,47.64,"16-
Jan
-24",Bhodhan Nanded Main Road GL,,
"P90H GOL5 9451
75","12-
Nov- 22","205
835",5,68.37,"16-
Jan
-24",Bhodhan Nanded Main Road GL,,
"P90H GOL5 9588
04","14-
Nov- 22","436
47",4,15.54,"16-
Jan
-24",Bhodhan Nanded Main Road GL,,
"P90H GOL5 9652
34","15-
Nov- 22","637
90",1,20.5,"16-
Jan
-24",Bhodhan Nanded Main Road GL,,
"P90H GOL5 9684
43","15-
Nov- 22","156
49",1,5.06,"16-
Jan
-24",Bhodhan Nanded Main Road GL,,
"P90H GOL5 9832
71","17-
Nov- 22","144
35",3,6.6,"16-
Jan
-24",Bhodhan Nanded Main Road GL,,
"P430 GOL5 8454
83","31-
Oct- 22","670
99",2,20.2,"15-
Jan
-24",BHOPAL MP NAGAR ZONE GL,"Ranjeet Tower, Ground floor, Bank street, MP Nagar, Zone 2, Bhopal, Madhya Pradesh - 462011",
"P430 GOL5 8763
02","04-
Nov- 22","515
49",8,18.42,"15-
Jan
-24",BHOPAL MP NAGAR ZONE GL,,
"P430 GOL5 9159
31","09-
Nov- 22","179
700",2,53.89,"15-
Jan
-24",BHOPAL MP NAGAR ZONE GL,,
"P430 GOL5 9747
35","16-
Nov- 22","371
49",1,11.49,"15-
Jan
-24",BHOPAL MP NAGAR ZONE GL,,
"P423 GOL5 8151
44","27-
Oct- 22","591
49",2,17.49,"15-
Jan
-24",BHUBANESW AR,"3Rd Floor, Icici Building, A/31, Bhanjo Prabha Bhawan, Kharvel Nagar, Unit - Iii, Bhubaneshwar 751001. Orrisa",
"P423 GOL5 8217
75","28-
Oct- 22","348
00",5,11.59,"15-
Jan
-24",BHUBANESW AR,,
"P423 GOL5 8242
70","28-
Oct- 22","131
649",3,38.79,"15-
Jan
-24",BHUBANESW AR,,
"P423 GOL5 8625
06","02-
Nov- 22","531
49",1,15.53,"15-
Jan
-24",BHUBANESW AR,,
"P423 GOL5 8971
19","07-
Nov- 22","240
00",1,7.11,"15-
Jan
-24",BHUBANESW AR,,
P423 GOL5,"07-
Nov-
22","505
49",1,19.67,"15-
Jan
-24",BHUBANESW AR,,
"8948
32",,,,,,,,
"P423 GOL5 9679
28","15-
Nov- 22","330
99",2,10.06,"15-
Jan
-24",BHUBANESW AR,,
"P423 GOL5 9834
40","17-
Nov- 22","570
0",1,1.75,"15-
Jan
-24",BHUBANESW AR,,
"P423 GOL6 0024
59","19-
Nov- 22","632
549",10,203.25,"15-
Jan
-24",BHUBANESW AR,,
"PB40 GOL5 8461
03","31-
Oct- 22","116
149",3,34.18,"15-
Jan
-24",Bhuj Gl,"Ground Floor, Near ShantiNiketan Hall,Hospital Road,Bhuj District Kachchh Gujarat - 370001",
"PB40 GOL5 8577
53","01-
Nov- 22","157
243",18,49.65,"15-
Jan
-24",Bhuj Gl,,
"PB40 GOL5 8579
30","01-
Nov- 22","135
093",3,48.7,"15-
Jan
-24",Bhuj Gl,,
"PB40 GOL5 9075
42","08-
Nov- 22","674
94",2,21.76,"15-
Jan
-24",Bhuj Gl,,
"PB40 GOL5 9335
54","11-
Nov- 22","171
49",1,5.07,"15-
Jan
-24",Bhuj Gl,,
"PB40 GOL5 9861
31","17-
Nov- 22","149
94",2,5,"15-
Jan
-24",Bhuj Gl,,
"PB40 GOL5 9931
23","18-
Nov- 22","121
89",3,4.9,"15-
Jan
-24",Bhuj Gl,,
"P5F1 GOL5 8619
66","02-
Nov- 22","591
49",1,21.55,"15-
Jan
-24",Bhuj station Road GL,"Plot No 949, Shree Parasnath Chambers station Road, Bhuj, Gujarat 370001",
"P5F1 GOL5 8751
12","04-
Nov- 22","191
49",1,5.92,"15-
Jan
-24",Bhuj station Road GL,,
"P5F1 GOL5 9252
80","10-
Nov- 22","121
49",1,3.83,"15-
Jan
-24",Bhuj station Road GL,,
"P5F1 GOL5 9466
78","12-
Nov- 22","647
21",1,19.92,"15-
Jan
-24",Bhuj station Road GL,,
"P5F1 GOL5 9468
67","12-
Nov- 22","130
549",4,38,"15-
Jan
-24",Bhuj station Road GL,,
P5F1 GOL5,"12-
Nov-
22","546
80",1,17.34,"15-
Jan
-24",Bhuj station Road GL,,
"9463
68",,,,,,,,
"P5F1 GOL5 9678
06","15-
Nov- 22","431
49",1,12.53,"15-
Jan
-24",Bhuj station Road GL,,
"P5F1 GOL5 9842
77","17-
Nov- 22","135
149",1,41.48,"15-
Jan
-24",Bhuj station Road GL,,
"P5F1 GOL5 9847
57","17-
Nov- 22","614
9",1,2,"15-
Jan
-24",Bhuj station Road GL,,
"PZ34 GOL5 8218
16","28-
Oct- 22","123
099",2,36.01,"16-
Jan
-24",Bhupalpally Jayashankar statue GL,"Jayashankar statue,Bhupalpally main Road,506169",
"PZ34 GOL5 8771
33","04-
Nov- 22","741
57",1,23.21,"16-
Jan
-24",Bhupalpally Jayashankar statue GL,,
"PZ34 GOL5 8832
26","05-
Nov- 22","401
49",1,12.28,"16-
Jan
-24",Bhupalpally Jayashankar statue GL,,
"PZ34 GOL5 8873
39","05-
Nov- 22","701
49",2,20.56,"16-
Jan
-24",Bhupalpally Jayashankar statue GL,,
"PZ34 GOL5 8970
96","07-
Nov- 22","310
00",3,10.29,"16-
Jan
-24",Bhupalpally Jayashankar statue GL,,
"PZ34 GOL5 9063
69","08-
Nov- 22","128
149",2,37.19,"16-
Jan
-24",Bhupalpally Jayashankar statue GL,,
"PZ34 GOL5 9752
51","16-
Nov- 22","751
49",1,22.6,"16-
Jan
-24",Bhupalpally Jayashankar statue GL,,
"PZ34 GOL6 0025
24","19-
Nov- 22","450
99",2,13.43,"16-
Jan
-24",Bhupalpally Jayashankar statue GL,,
"PZ34 GOL6 0152
96","21-
Nov- 22","841
49",1,26.87,"16-
Jan
-24",Bhupalpally Jayashankar statue GL,,
"P5H5 GOL5 8752
26","04-
Nov- 22","115
349",2,36.65,"16-
Jan
-24",Bidar Chakradhara Complex GL,"Chakradhara Complex, 1 st Floor, opposite akka Mahadevi women collage udgir Road Bidar - 585401",
"P87Q GOL5 8449
68","31-
Oct- 22","964
9",1,3.2,"16-
Jan
-24",Bidar GL,"Bajaj Finance Limited 1st Floor, Next Muthoot Fin corp, krishna darshini udupi hotel, ambdekar Circle, Bidar-585403",
"P87Q GOL5 8681
03","03-
Nov- 22","101
49",2,3.2,"16-
Jan
-24",Bidar GL,,
P87Q GOL5,"04-
Nov-
22","633
00",1,19.9,"16-
Jan
-24",Bidar GL,,
"8770
05",,,,,,,,
"P87Q GOL5 8838
37","05-
Nov- 22","211
49",1,6.3,"16-
Jan
-24",Bidar GL,,
"P87Q GOL5 8950
66","07-
Nov- 22","161
49",2,5.4,"16-
Jan
-24",Bidar GL,,
"P87Q GOL5 9590
67","14-
Nov- 22","211
798",1,64.5,"16-
Jan
-24",Bidar GL,,
"P87Q GOL5 9592
66","14-
Nov- 22","130
349",1,45.3,"16-
Jan
-24",Bidar GL,,
"P87Q GOL5 9655
22","15-
Nov- 22","171
49",1,5.1,"16-
Jan
-24",Bidar GL,,
"P87Q GOL5 9768
91","16-
Nov- 22","171
49",1,5.5,"16-
Jan
-24",Bidar GL,,
"P87Q GOL5 9972
54","18-
Nov- 22","156
349",2,46,"16-
Jan
-24",Bidar GL,,
"P4B1 GOL5 8253
81","28-
Oct- 22","151
49",1,4.6,"16-
Jan
-24",Bijapur Saraf Bazar GL,"First Floor, Javeri Complex,Saraf Bazar,Bijapur, Karnataka-586101",
"P4B1 GOL5 8602
06","02-
Nov- 22","451
49",1,13.4,"16-
Jan
-24",Bijapur Saraf Bazar GL,,
"P4B1 GOL5 8864
01","05-
Nov- 22","511
49",1,14.9,"16-
Jan
-24",Bijapur Saraf Bazar GL,,
"P4B1 GOL5 8944
53","07-
Nov- 22","195
984",4,61.3,"16-
Jan
-24",Bijapur Saraf Bazar GL,,
"P4B1 GOL5 9076
48","08-
Nov- 22","321
49",1,13.1,"16-
Jan
-24",Bijapur Saraf Bazar GL,,
"P4B1 GOL5 9079
74","08-
Nov- 22","161
49",1,5,"16-
Jan
-24",Bijapur Saraf Bazar GL,,
"P4B1 GOL5 9173
19","09-
Nov- 22","810
99",1,23.7,"16-
Jan
-24",Bijapur Saraf Bazar GL,,
"P4B1 GOL5 9547
48","14-
Nov- 22","991
49",2,30.4,"16-
Jan
-24",Bijapur Saraf Bazar GL,,
P4B1 GOL5,"16-
Nov-
22","899
07",6,29.4,"16-
Jan
-24",Bijapur Saraf Bazar GL,,
"9762
75",,,,,,,,
"P4B1 GOL5 9789
90","16-
Nov- 22","885
3",2,3.3,"16-
Jan
-24",Bijapur Saraf Bazar GL,,
"P4B1 GOL5 9940
80","18-
Nov- 22","144
647",4,42.2,"16-
Jan
-24",Bijapur Saraf Bazar GL,,
"P4B1 GOL5 9956
58","18-
Nov- 22","155
49",1,4.9,"16-
Jan
-24",Bijapur Saraf Bazar GL,,
"P562 GOL5 8480
16","31-
Oct- 22","301
49",1,9.02,"15-
Jan
-24",BIKANER ACHARYA MARKET GL,"Ground Floor, Acharya Market, Opp. HDFC Bank,Rani Bazar, Bikaner, Rajasthan - 334001",
"P562 GOL5 8669
16","03-
Nov- 22","694
9",2,2.31,"15-
Jan
-24",BIKANER ACHARYA MARKET GL,,
"P562 GOL5 8719
40","03-
Nov- 22","230
949",5,72.99,"15-
Jan
-24",BIKANER ACHARYA MARKET GL,,
"P562 GOL5 8968
56","07-
Nov- 22","541
50",4,18.68,"15-
Jan
-24",BIKANER ACHARYA MARKET GL,,
"P562 GOL5 8956
43","07-
Nov- 22","201
49",1,14.6,"15-
Jan
-24",BIKANER ACHARYA MARKET GL,,
"P562 GOL5 9167
39","09-
Nov- 22","200
28",2,16.896,"15-
Jan
-24",BIKANER ACHARYA MARKET GL,,
"P562 GOL5 9287
53","10-
Nov- 22","225
30",1,8.18,"15-
Jan
-24",BIKANER ACHARYA MARKET GL,,
"P562 GOL5 9270
68","10-
Nov- 22","750
43",1,76.182,"15-
Jan
-24",BIKANER ACHARYA MARKET GL,,
"P562 GOL5 9334
44","11-
Nov- 22","186
49",6,18.1,"15-
Jan
-24",BIKANER ACHARYA MARKET GL,,
"P562 GOL5 9577
68","14-
Nov- 22","501
50",1,22,"15-
Jan
-24",BIKANER ACHARYA MARKET GL,,
"P562 GOL5 9854
21","17-
Nov- 22","211
86",3,8.47,"15-
Jan
-24",BIKANER ACHARYA MARKET GL,,
"P562 GOL5 9846
72","17-
Nov- 22","522
38",2,37.64,"15-
Jan
-24",BIKANER ACHARYA MARKET GL,,
P562 GOL5,"17-
Nov-
22","945
9",1,3.3,"15-
Jan
-24","BIKANER ACHARYA
MARKET GL",,
"9857
01",,,,,,,,
"P562 GOL5 9935
13","18-
Nov- 22","349
68",1,50.5,"15-
Jan
-24",BIKANER ACHARYA MARKET GL,,
"P562 GOL6 0183
51","21-
Nov- 22","561
50",2,17.701,"15-
Jan
-24",BIKANER ACHARYA MARKET GL,,
"P562 GOL6 0150
48","21-
Nov- 22","191
49",2,5.66,"15-
Jan
-24",BIKANER ACHARYA MARKET GL,,
"P562 GOL6 0181
41","21-
Nov- 22","975
53",1,72.51,"15-
Jan
-24",BIKANER ACHARYA MARKET GL,,
"PG61 GOL5 8156
14","27-
Oct- 22","116
99",1,3.9,"15-
Jan
-24",Bikaner Two GL,"Bajaj Finance Limited,Shriji Smriti, Ground Floor, Inside Kote Gate, Near Vijay Shopping Mall, Bikaner, Rajasthan - 334001",
"PG61 GOL5 8310
89","29-
Oct- 22","120
00",2,4.15,"15-
Jan
-24",Bikaner Two GL,,
"PG61 GOL5 8306
70","29-
Oct- 22","311
200",12,137.64,"15-
Jan
-24",Bikaner Two GL,,
"PG61 GOL5 8617
34","02-
Nov- 22","101
50",1,15.1,"15-
Jan
-24",Bikaner Two GL,,
"PG61 GOL5 8686
49","03-
Nov- 22","219
957",6,222.65,"15-
Jan
-24",Bikaner Two GL,,
"PG61 GOL5 8765
46","04-
Nov- 22","714
9",1,2.77,"15-
Jan
-24",Bikaner Two GL,,
"PG61 GOL5 9436
42","12-
Nov- 22","559
99",1,58.43,"15-
Jan
-24",Bikaner Two GL,,
"PG61 GOL5 9461
15","12-
Nov- 22","550
00",3,16.72,"15-
Jan
-24",Bikaner Two GL,,
"PG61 GOL5 9576
23","14-
Nov- 22","241
000",9,83.16,"15-
Jan
-24",Bikaner Two GL,,
"PG61 GOL5 9780
49","16-
Nov- 22","251
49",2,9.08,"15-
Jan
-24",Bikaner Two GL,,
"PG61 GOL6 0144
19","21-
Nov- 22","602
49",1,18.48,"15-
Jan
-24",Bikaner Two GL,,
P574 GOL5,"28-
Oct-
22","814
9",1,3.16,"15-
Jan
-24","Bilaspur Agrasen
Chowk GL","Ground Floor, CG Plaza, Agrasen Chowk, Nr. BSNL Office, Bilaspur (C.G) 495001",
"8251
33",,,,,,,,
"P574 GOL5 8385
54","30-
Oct- 22","914
9",1,3.06,"15-
Jan
-24",Bilaspur Agrasen Chowk GL,,
"P574 GOL5 8698
19","03-
Nov- 22","346
49",1,10.2,"15-
Jan
-24",Bilaspur Agrasen Chowk GL,,
"P574 GOL5 8682
15","03-
Nov- 22","291
49",9,9.49,"15-
Jan
-24",Bilaspur Agrasen Chowk GL,,
"P574 GOL5 9860
36","17-
Nov- 22","151
49",2,4.83,"15-
Jan
-24",Bilaspur Agrasen Chowk GL,,
"P574 GOL6 0053
87","19-
Nov- 22","509
40",5,17.01,"15-
Jan
-24",Bilaspur Agrasen Chowk GL,,
"P574 GOL6 0152
75","21-
Nov- 22","122
149",10,38.33,"15-
Jan
-24",Bilaspur Agrasen Chowk GL,,
"PY55 GOL5 9332
86","11-
Nov- 22","614
9",1,2.1,"15-
Jan
-24",Bilaspur HR,"Ground Floor, Above PWD Rest House, Opp Civil Hopital, Main Bazar Road, Shivaji Chowk, Bilaspur 135102 (HR)",
"PY55 GOL5 9679
69","15-
Nov- 22","438
49",2,13.2,"15-
Jan
-24",Bilaspur HR,,
"PY55 GOL5 9922
72","18-
Nov- 22","804
9",1,2.5,"15-
Jan
-24",Bilaspur HR,,
"P5M 7GOL
5925
108","10-
Nov- 22","413
05",1,12,"15-
Jan
-24",BOLPUR,"2Nd Floor, Konar Market Complex, Station Road, Bolpur - 731 204.",
"P5M 7GOL
5926
940","10-
Nov- 22","760
0",1,2.3,"15-
Jan
-24",BOLPUR,,
"P94K GOL5 9945
17","18-
Nov- 22","100
031",7,41.5,"15-
Jan
-24",Bonaigarh,"Bajaj Finance Limited., 1st  Floor, Bonai Market, Near Bajaj Automobile, Bonaigarh - 770038.Orissa",
"P94K GOL5 9933
78","18-
Nov- 22","251
49",3,8,"15-
Jan
-24",Bonaigarh,,
"PAU3 SGL5 9561
24","14-
Nov- 22","105
549",1,31.47,"15-
Jan
-24",Botad Gautam Tower GL,"1st Floor, Gautam Corner Commercial Complex, Tower Road Station, Para, Botad, Gujarat -364710",
"P52J GOL5 8154
75","27-
Oct- 22","279
49",1,9.9,"15-
Jan
-24",Botad GL,"Ground Floor, office No 32,35,37,39. Bhagyoday Complext, Next to IIFL, Near S T Depo, Botad - 364710",
P52J GOL5,"28-
Oct-
22","705
49",1,26.15,"15-
Jan
-24",Botad GL,,
"8252
28",,,,,,,,
"P52J GOL5 8449
45","31-
Oct- 22","201
32",3,9.32,"15-
Jan
-24",Botad GL,,
"P52J GOL5 8548
02","01-
Nov- 22","381
49",3,11.88,"15-
Jan
-24",Botad GL,,
"P52J GOL5 8638
56","02-
Nov- 22","614
9",1,2.2,"15-
Jan
-24",Botad GL,,
"P52J GOL5 8752
69","04-
Nov- 22","155
49",2,5,"15-
Jan
-24",Botad GL,,
"P52J GOL5 8756
24","04-
Nov- 22","185
49",3,5.96,"15-
Jan
-24",Botad GL,,
"P52J GOL5 8861
71","05-
Nov- 22","121
49",1,3.76,"15-
Jan
-24",Botad GL,,
"P52J GOL5 8840
65","05-
Nov- 22","121
49",2,3.83,"15-
Jan
-24",Botad GL,,
"P52J GOL5 8935
83","07-
Nov- 22","171
49",1,6.7,"15-
Jan
-24",Botad GL,,
"P52J GOL5 9087
75","08-
Nov- 22","125
149",1,37.08,"15-
Jan
-24",Botad GL,,
"P52J GOL5 9167
45","09-
Nov- 22","159
77",3,5.6,"15-
Jan
-24",Botad GL,,
"P52J GOL5 9246
80","10-
Nov- 22","141
49",1,4.4,"15-
Jan
-24",Botad GL,,
"P52J GOL5 9599
06","14-
Nov- 22","987
9",3,3.73,"15-
Jan
-24",Botad GL,,
"P52J GOL5 9543
90","14-
Nov- 22","501
49",3,14.73,"15-
Jan
-24",Botad GL,,
"P52J GOL5 9931
01","18-
Nov- 22","211
49",1,6.26,"15-
Jan
-24",Botad GL,,
"P52J GOL6 0034
61","19-
Nov- 22","199
56",2,7.05,"15-
Jan
-24",Botad GL,,
P52J GOL6,"19-
Nov-
22","501
49",1,17.95,"15-
Jan
-24",Botad GL,,
"0049
17",,,,,,,,
"PI91 GOL5 8303
96","29-
Oct- 22","486
00",3,14.8,"15-
Jan
-24",Brahmpuri GL,"Bajaj Finance Limited, Ground Floor, Rajhans Colony, Plot No. & Gate No. - 3, Brahampuri, Jaipur, Rajasthan - 302002",
"PI91 GOL5 8943
24","07-
Nov- 22","604
9",1,2.05,"15-
Jan
-24",Brahmpuri GL,,
"PI91 GOL5 9070
96","08-
Nov- 22","259
49",3,14.2,"15-
Jan
-24",Brahmpuri GL,,
"PI91 GOL5 9258
00","10-
Nov- 22","160
049",2,56.3,"15-
Jan
-24",Brahmpuri GL,,
"PI91 GOL5 9265
16","10-
Nov- 22","225
000",1,263,"15-
Jan
-24",Brahmpuri GL,,
"PI91 GOL5 9862
29","17-
Nov- 22","423
49",2,12.4,"15-
Jan
-24",Brahmpuri GL,,
"PI91 GOL5 9923
04","18-
Nov- 22","180
73",2,5.9,"15-
Jan
-24",Brahmpuri GL,,
"PI91 GOL6 0042
96","19-
Nov- 22","211
49",4,11.2,"15-
Jan
-24",Brahmpuri GL,,
"PY52 GOL5 8304
06","29-
Oct- 22","671
49",1,19.7,"15-
Jan
-24",Budhlada,"Bajaj Finance Limited, 1st Floor Near SBI Bank Railway station Road Budhlada 151502",
"PY52 GOL5 9557
85","14-
Nov- 22","350
89",3,11.4,"15-
Jan
-24",Budhlada,,
"P09Q GOL5 8078
05","26-
Oct- 22","820
99",3,24.3,"15-
Jan
-24",Buguda,"Bajaj Finance Limited., 1st  Floor, Main Road,Nr.Prusty medical Buguda - 761118. Orissa",
"P09Q GOL5 9749
64","16-
Nov- 22","120
99",1,4.2,"15-
Jan
-24",Buguda,,
"PG22 PFI58 1711
4","27-
Oct- 22","325
00",1,9.6,"15-
Jan
-24",Bujetha,"Ground Floor, C/o.  Parmar Jaydipsinh Amarsinh, Mukam Post, Bujetha, Ta-Tilakwada, Dist-Narmada, Bujetha-391120",
"PG22 PFI58 4552
7","31-
Oct- 22","306
02",1,10.9,"15-
Jan
-24",Bujetha,,
"PG22 PFI58 6254
5","02-
Nov- 22","501
49",1,15,"15-
Jan
-24",Bujetha,,
PG22 PFI59,"15-
Nov-
22","939
9",2,2.9,"15-
Jan
-24",Bujetha,,
